state,district,origin_of_challenge,date_of_challenge_removal,type_of_ban,author,title,secondary_author_s,illustrator_s,translator_s
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Trueman, Terry",7 Days at the Hot Corner,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned in Libraries,"Craig, Joe",A Guy's Guide to Sexuality and Sexual Identity in the 21st Century,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned in Libraries,"Connor, Leslie",A Home for Goddesses and Dogs,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Lo, Malinda",A Line in the Dark,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Horner, Emily",A Love Story Starring My Dead Best Friend,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Self, Jeffery","A Very, Very Bad Thing",NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned in Libraries,"Juettner, Bonnie",Abortion,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned in Libraries,"Rose, Melody",Abortion: A Documentary and Reference Guide,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned in Libraries,"Lecesne, Celeste",Absolute Brightness,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Efaw, Amy",After,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Westerfeld, Scott",Afterworlds (Afterworlds Series),NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned in Libraries,"Bell, Eric",Alan Cole Is Not a Coward,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Brugman, Alyssa",Alex As Well,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned in Libraries,"Vande Velde, Vivian","Alison, Who Went Away",NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Reynolds, Jason",All American Boys,"Kiely, Brendan",NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned in Libraries,"Johnson, George M.",All Boys Aren't Blue,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Frick, Kit",All Eyes on Us,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Mitchell, Saundra",All the Things We Do in the Dark,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Lawson, Richard",All We Can Do Is Wait,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Katcher, Brian",Almost Perfect,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Ortiz, Paul",An African American and Latinx History of the United States,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Sass, A. J.",Ana on the Edge,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Verdi, Jessica",And She Was,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Richardson, Justin",And Tango Makes Three,"Parnell, Peter","Cole, Henry",NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned in Libraries,"Garden, Nancy",Annie on My Mind,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned in Libraries,"Juby, Susan",Another Kind of Cowboy,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned in Libraries,"Hoblin, Paul",Archenemy,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Nagle, Jeanne",Are You LGBTQ?,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Stamper, Phil",As Far As You'll Take Me,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned in Libraries,"Talley, Robin",As I Descended,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Lo, Malinda",Ash,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Heppermann, Christine",Ask Me How I Got Here,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"King, A. S.",Ask the Passengers,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Hutchinson, Shaun David",At the Edge of the Universe,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Lauren, Christina",Autoboyography,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Ostrovski, Emil",Away We Go,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Spangler, Brie",Beast,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned in Libraries,"Cronn-Mills, Kirstin",Beautiful Music for Ugly Children,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Nutt, Amy Ellis",Becoming Nicole: The inspiring story of transgender actor-activist Nicole Maines and her extraordinary family,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Jennings, Jazz",Being Jazz: My Life as a (Transgender) Teen,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Ahmed, Sara K.",Being the Change: Lessons and Strategies to Teach Social Comprehension,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned in Libraries,"Hoffman, Eric",Best Best Colors: Los mejores colores,NA,"Henriquez, Celeste",NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned in Libraries,"Peters, Julie Anne",Between Mom and Jo,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Coates, Ta-Nehisi",Between the World and Me,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned in Libraries,"Reynolds, Marilyn",Beyond Dreams (Hamilton High Series),NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Kuklin, Susan",Beyond Magenta: Transgender Teens Speak Out,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Stevenson, Robin",Big Guy,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned in Libraries,"Altman, Linda Jacobs","Bioethics: Who Lives, Who Dies, And Who Decides?",NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Russo, Meredith",Birthday,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned in Libraries,"Brooks, Kevin",Black Rabbit Summer,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"McAdam, Tash",Blood Sport,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Conley, Garrard","Boy Erased: A Memoir of Identity, Faith, and Family",NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Koertge, Ron",Boy Girl Boy,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Hutchinson, Shaun David",Brave Face: A Memoir,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Wilkerson, Isabel",Caste: The Origins of Our Discontents,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Thomas, Aiden",Cemetery Boys,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned in Libraries,"Sim, Tara",Chainbreaker (Timekeeper Series),NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Bayron, Kalynn",Cinderella Is Dead,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Rankine, Claudia",Citizen: An American Lyric,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Craft, Jerry",Class Act,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Jones, Patrick",Combat Zone,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned in Libraries,"Seba, Jaime A.",Coming Out: Telling Family and Friends,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Whitlock, Kay","Considering Hate: Violence, Goodness, and Justice in American Culture and Politics",NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Patterson, James",Cradle and All,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned in Libraries,"Volponi, Paul",Crossing Lines,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Mac, Carrie",Crush,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Mesrobian, Carrie",Cut Both Ways,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Khorram, Adib",Darius the Great Deserves Better (Darius the Great Series),NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned in Libraries,"Beckman, Wendy Hart","Dating, Relationships, And Sexuality: What Teens Should Know",NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Lukavics, Amy",Daughters Unto Devils,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned in Libraries,"Bell, William",Death Wind,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Smedley, Zack",Deposing Nathan,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned in Libraries,"Reynolds, Marilyn",Detour for Emmy,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned in Libraries,"Pardes, Bronwen","Doing It Right: Making Smart, Safe, and Satisfying Choices About Sex",NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Witton, Hannah",Doing It!: Let's Talk About Sex,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Telgemeier, Raina",Drama: A Graphic Novel,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Linn, Laurent",Draw the Line,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Walden, Mark",Dreadnought (H.I.V.E. Series),NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned in Libraries,"Daniels, April",Dreadnought (Nemesis Series),NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Oshiro, Mark",Each of Us a Desert,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Capetta, Amy Rose",Echo After Echo,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned in Libraries,"Ryan, Sara",Empress of the World (Battle Hall Davies Series),NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Stevenson, Robin",En el bosque,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"O'Connor, Maureen",Equal Rights,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"LaCour, Nina",Everything Leads to You,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Tenold, Vegas",Everything You Love Will Burn: Inside the Rebirth of White Nationalism in America,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Tregay, Sarah",Fan Art,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned in Libraries,"Geerling, Marjetta",Fancy White Trash,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Solomon, Andrew",Far from the Tree: How Children and Their Parents Learn to Accept One Another . . . Our Differences Unite Us,"Calkhoven, Laurie",NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Solomon, Andrew","Far From the Tree: Parents, Children and the Search for Identity",NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned in Libraries,"Peters, Julie Anne",Far from Xanadu,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Sharpe, Tess",Far from You,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned in Libraries,"Seba, Jaime A.",Feeling Wrong in Your Own Body: Understanding What It Means to Be Transgender,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Callender, Kacen",Felix Ever After,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned in Libraries,"Sherrard, Brent R.",Final Takedown,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Rodi, Robert",Finding Community,"Ross, Laura",NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Sim, Tara",Firestarter (Timekeeper Series),NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Curato, Mike",Flamer,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Clarke, Cassandra Rose",Forget This Ever Happened,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"St. James, James",Freak Show,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned Pending Investigation,"Clark, Kristin Elizabeth",Freakboy,NA,NA,NA
Texas,North East Independent School District,Administrator,2021-12-01T00:00:00Z,Banned in Libraries,"Hurwin, Davida Wills",Freaks and Revelations,NA,NA,NA
